canonical,variants,count
F.BURKHARDT,F.BURKART | F.BURKHARDT | F.Burkhardt | F.Rickert | F.Ruckart,5
J. GEIST,A.Geist | J. GEIST | J. Zeis | J. Zermati | J.Geist,5
Professor HEINRICH HERMANNS,PROFESSOR HEINRICH BOHMER | Professor Franz Kiederich | Professor HEINRICH HERMANNS | Professor Heinrich Hermanns | Professor Reinhold Max Eichler,5
H.LOUIS,H. Lot | H. Louis | H.LOUIS | H.Lot,5
Professor Fritz von Wille,PROFESSOR FRITZ VON WILLE | PROFESSOR WILHELM VON DIEZ | Professor Fritz von Wille | Professor Wilhelm von Lindenschmit,5
A. O. Reimann,A. Hillermann | A. O. Reimann | H. O. Reimann | H.O.Reimann | Hillermann,5
Robert Hoffmann,ROBERT HOFFMANN | Robert Hoffmann | Werner Hoffmann,5
Peeter Bout,Deeter Bout | Peeter BOUT | Peeter Bout,5
FRANCIS JOURDAIN,FRANCIS HAWARD | FRANCIS JOURDAIN | FRANCIS SWAINE | FRANCISZEK EJSMOND,5
ARISTIDE MAILLOL,ARISTIDE LOUIS | ARISTIDE MAILLOL | Aristide LOUIS,5
Julius Paul Junghanns,JUL. PAUL JUNGHANNS | JUL.PAULJUNGHANNS | Julius Jungheim | Julius Paul Junghanns,5
Phil.Sdhmit,PHIL.MAY | PHIL.RUMPF | Phil. HERRLICH | Phil. Veit | Phil.Sdhmit,5
Olaf Gulbranson,Olaf Gulbranson | Olaf Hansen,5
PETER VON KRAFFT,PETER MUT | PETER VON KRAFFT | Peter Krafft | Peter Vogt | Peter von Kraffit,5
FERNAND LEGER,FERNAND LEGER | FERNAND LUBICH | FERNAND PIET | FERNANDO GALLEGOS | Fernando Fader,5
MAXIMILIEN LUCE,MAXIM | MAXIME | MAXIMILIAN LUCE | MAXIMILIEN LUCE,5
RICH.HOUSTON,RICH.HOUSTON | Rich.Houston | Richard HOUSTON | Richard Houston,5
Joh.Friedrich Morgenstern,JOH.FRIEDRICH WEITSCH | Joh.Friedrich Dietrich | Joh.Friedrich Engel | Joh.Friedrich Morgenstern,5
Anton Weinberger,Ant. Weinberger | Anton Weinberger,5
M.KREITMAYR,J.Kiermeier | M.KREITMAYR | M.Kiermayer | M.Kreitmayer | M.Kreitmeyer,5
Arthur Blaschnik,ARTHUR SCHULER | Arth.BLASCHNIK | Arthur Blaschnik | Arthur Schlubeck,5
Grafin Marie Kalkreuth,Grafin Marie Kalkreuth | Grafin Marie von Kalckreuth | MARIE GRAFIN KALCKREUTH | Marie Grafin von Kalckreuth,5
Franz v.Fischer,FRANZ WALLISCHECK | Franz Krischke | Franz v. Lenbach | Franz v.Fischer | Franz v.Lenbach,5
W.Baumeister,W. Baumeister | W. SAGMEISTER | W.Baumeister | W.SAGMEISTER,5
F. Diehl,F. Diehl | F. Haider | F. Liehr | F.DIEHL | F.Diehl,5
F.Roeder,F.REUTER | F.RIEDEL | F.RIEGER | F.Roeder | F.Spretter,5
F.von Amerling,F.VON AMERLING | F.von Amerling | F.von Hellingrath,5
Eugen von Stieler,Eugen v. Stieler | Eugen von Kramer | Eugen von Stieler,5
AD.LUNTZ,AD.LUNTZ | Ad.Lins | Ad.Luntz | Ad.Lutz,5
J.C.Bechtold,J. C. IBBETSON | J.C.Bechtold | J.C.Hildt | J.C.IBBETSON,5
C. Hoppenroth,C. Hoppenroth | C.HOPPENRATH | E.Hoppenrath,5
A.Langfeld,A.Langfeld | A.Langfeldt | Langfeld,5
FRIEDRICH MOOK,FRIEDRICH MOOK | Friedrich Loos | Friedrici Joh.,5
BRUNO BIELEFELD,BR.BIELEFELD | BRUNELLIS | BRUNO BIELEFELD | BRUNO BIELEFELDT | BRUNO LILJEFORS,5
ISM.GENTZ,ISM. GENTZ | ISM.GENTZ | Ismael Gentz,5
C.LANGHAMMER,A.LANGHAMMER | A.Langhammer | C.Fangehr | C.LANGHAMMER,5
H.HAAG,A.H.HAIG | A.H.L. | H.HAAG | H.Haase,5
Ja. Sievers,J.A. Sievers | Ja. Sievers,5
Th.Becher,Th. Becher | Th.Becher | Th.Beck | Th.Beckwith,5
Schirmer,"SCHIRMER (F.W.) | Schirmer | Schirmer, J. W.",5
J. T. Beukers,J. B. Santerre | J. T. Beukers | J.B. SANTERRE | J.T. Beukers,5
E. Scerny,E. Cerani | E. Scerny | E. Schliter | E. Schonicke | W. Cernin,5
E.H.,E.F. | E.H. | E.H.Holder | E.Hodel,5
JOHANNA HIENL-MERRE,JOHANNA HIENL-MERRE | JOHANNA TEICHEL | JOHANNA UNGER | Johanna Merre,5
F.Pro16,F.Pro16 | F.Prol6 | F.Proln | Fr.Pro16,5
Ernst Dolcini,Ernst Dolcini | Ernst Dorn | Ernst Wilckinghoff,5
"FEUERBACH,ANSELM","FEUERBACH, ANSELM | FEUERBACH,ANSELM | FEUERBACH,Anselm Friedrich | Feuerbach, Anselm Friedrich",5
JACQUES PHIL.LOUTHERBOURG,JACQUES PHIL.LOUTHERBOURG | JAQUES PHIL. LOUTHERBOURG | JAQUES PHIL.LOUTHERBOURG | Jacques Loutherbourg | JacquesPhilippe Loutherbourg,5
Phil. Jacques Loutherbourg,JAQUES PHILIPPE DE LOUTHERBOURG | PHILIPPE JACQUES DE LOUTHERBOURG | Ph. Jacques Loutherbourg | Phil. Jacques Loutherberg | Phil. Jacques Loutherbourg,5
A.J.v.d.Croos,A. J. v. d. Croos | A.J.Bern | A.J.D.d.Roos | A.J.Voorn | A.J.v.d.Croos,5
EDUARD BRANDON,EDUARD ANDERSON | EDUARD BOSS | EDUARD BRANDON | EDUARD FRANKFORT | EDUARD SWOBODA,5
F.WEISER,F. Weiser | F.WECKEISER | F.WEISER | J.Weiser | J.Weiss,5
H.M.SEEMANN,H.GESEMANN | H.LEUTEMANN | H.Leutemann | H.M.SEEMANN | R.M.SEEMANN,5
A.GEIGER,A. Geier | A.Egger | A.GASTEIGER | A.GEIGER | A.Geigenberger,5
J.Hauber,J.FABER | J.Faber | J.Hauber | J.Huber | W. Hauber,5
ADRIAN LUDWIG RICHTER,ADRIAN L.RICHTER | ADRIAN LUDWIG RICHTER | Adr.Ludwig Richter | Adrian Ludwig Richter | LUDWIG ADRIAN RICHTER,5
SIMONE DA BELLUNO,SIMONE BOLOGNESE | SIMONE DA BELLUNO | SIMONE DA BOLOGNA | SIMONE GIUS. BOUCHERON | Simone da Bologna,5
Victor Pisano,Victor Mongodin | Victor Pisano | Victor Vignon | Vittore Pisano,5
ANDRE MEDULA,ANDRE MEDULA | ANDREAS MULLER | ANDREASMOLLER | Andrea Medolla,5
G.FITEL,G.ARMFIELD | G.FITEL | G.FRITZ | G.Field,5
MIERIS (JEAN VAN),"MIERIS (FRANCOIS VAN) | MIERIS (FRANS VAN),LE VIEUX | MIERIS (JEAN VAN) | MIERIS(FRANSVAN),LE VIEUX | Mieris,Frans van",5
Georges Cain,GEORGE CRUIKSHANK | GEORGE GABIN | Georg Cain | George Gabin | Georges Cain,5
DE CASTRO,1.De Coster | DE CASTERA | DE CASTRO | Del Casteletro | de Coster,5
BLOOT(Pieter de),"BLOOT (PIETER PIETERSZ. DE) | BLOOT(Pieter de) | BLOOT, PIETER DE | BLOOT,PIETER DE | BLooT (Pieter de)",5
Johann Christoph Storer,JOHANN CHRISTOPH STORER | JOHANN CHRISTOPH ZENKERS | Johann Christoph Erhard | Johann Christoph Storer | Johann Christopher Drathmann,5
Louis de Vadder,Louis de Caullery | Louis de Ridder | Louis de Vadder | Louise Claude | Louise Habelt,5
Gerig,1.Gehrig | Gerie | Gerig | M.GEHRING | S.Gehrig,5
Vincenz Fischer,VINCENZ CAPRILE | VINCENZ CISSARZ | Vincenz Fischer | Vincenz Katzler,5
Joh. Christian Schotel,JOH.CHRISTIANUS SCHOTEL | Joh. Chistian Claussen Dahl | Joh. Christian Deiker | Joh. Christian Schotel | Joh. Christian Vollerdt,5
C. Cosima,C. COOMANS | C. CUNAEUS | C. Cosima | C. Cousin | C.Cosima,5
"BRANDT, J. von","BRANDT JOSEF VON | BRANDT, J. von | BREYER, J. von | Brandt, O.",5
Prof. Wilh. Sohn,Prof. Gilb. von CANAL | Prof. Wilh. Sohn | Prof. Wilh. von Kaulbach | Professor Gilbert von CANAL | Professor Wilh. Sohn,5
C. Bewer,C. Baer | C. Bewer | C. Boker | C.BOKER | Cl. Bewer,5
FR. PRELLER,F. Perl | FR. PRELLER | FR. RANDEL | Fr. Pedro | Fr. Perl,5
L. Caille,L. Caille | L. Cavallo | L. Collo | L. SAILLIAR | L.Collit,5
E.heffe,E.HEFER | E.Herff | E.Neff | E.heffe,5
Conrad Weigand,CONRAD WEIGAND | Conrad Piau | Conrad Weigand | KONRAD WEIGAND | Konrad Weigand,5
JOHANN THEODOR FABER,JOHANN BERG | JOHANN EDWARD BERGH | JOHANN THEODOR FABER | JOHANN THEODOR GOLDSTEIN | Johann Theodor de Bry,5
Johann Martin BERNATZ,JOHANN MARC NATTIER | Johann Gabriel Canton | Johann Martin BERNATZ | Johann Martin Leitzmann,5
Fr. von LOEN,Fr. VON LOEN | Fr. Wille | Fr. von Keller | Fr. von LOEN | Fr. von Wille jr.,5
MAX VON SCHMADEL,MAX VON MENZ | MAX VON PECHMANN | MAX VON SCHMADEL | Max von Gemmingen | Max von Schmadel,5
MEISTER von HOCHSTRAATEN,MEISTER VON HOOGHSTRAETEN | MEISTER VON MESSKIRCH | MEISTER VON ORSOY | MEISTER von HOCHSTRAATEN | Meister von MeBkirch,5
Nikolaus Mathes,NIKOLASBERCHEM | Nicolaus Mathes | Nikolaus BarthelmeB | Nikolaus Bauer | Nikolaus Mathes,5
ERNST STUVEN,ERNST STUVEN | Ernst Stache | Ernst Stern,5
Alexander Schaepkens,ALEXANDER CASTEELS | Alexander Schaepkens | Alexander Scherzer | Alexander Schmidt-Michelsen | Alexander Steinbrecht,5
Eugenio Landesio,EUGENIO LUCAS | Eugen Landrio | Eugenio Capelli | Eugenio Landesio | Eugenio Zardetti,5
Christian Friedrich Tieck,CHRISTIAN FRIEDR. HEINRICH BETTKOBER | Christian Friedrich Gille | Christian Friedrich Gonne | Christian Friedrich Tieck,5
Professor Albert Rieger,Prof. Albert Rieger | Professor Albert Rieger | Professor Ernest Preyer | Professor Karl Oesterley jr. | Professor Roberf Stieler,5
Charles Landelle,Charles Desan | Charles Jozsa | Charles Lallemand | Charles Landelle | Charles Langlois,5
Hans Cozel,Hans Cozel | Hans Kozel | Hans Porep | Hans Rogel | Hans Vroed,5
ADOLPH CHARLEMAGNE,ADOLPH CHARLEMAGNE | ADOLPHCHARLEMAGNE | Adolph Farmann | Adolphe Appian | Adolphe Ladurner,5
Paulus van Vianen,PAULUS VAN DEN BOSCH | PAULUS van PAETZ | Paulus van HILLIGAERDT | Paulus van Vianen,4
OTTAVIANO NELLI,OTTAVIANO NELLI | OTTAVIO LEONI | Ottavio LEONI,4
Van Wittel,G.VAN WITTEL | Van Wittel,4
MACRINO D'ALBA,MACRINO D'ALBA,4
F.H.DROUAIS,F.H. DROuAIS | F.H.DROUAIS | F.H.DROuAIS | FR.H.DROUAIS,4
J.A. Fassauer,J.A. FASSAUER | J.A. Fassauer | J.A.FASOLO,4
J.F.VAN BLOMEN,J. F. van Bloemen | J.F.VAN BLOEMEN | J.F.VAN BLOMEN | J.F.van BLOEMEN,4
LUCA LONGHI,LUCA LONGHI,4
ALDEGREVER,ALDEGRAEVER (Heinrich) | ALDEGRAEVER(Henri) | ALDEGREVER,4
Lebrun Charles,"LE BRUN CHARLES | LE BRUN,CHARLES | LEBRUN (CHARLES) | Lebrun Charles",4
MARCO ZOPPO,MARCO ZOPPO | MARCOZOPPO | Marco Zoppo,4
PERINO BONACORSI,PERINO BONACORSI | PERINO BUONACORSI | Pierino Buonaccorsi | Pierino Buonacorsi,4
GERRIT CLAESZ BLEKER,GERRIT BLEKER | GERRIT CLAESZ BLEKER | Gerrit Cl. Bleeker,4
RAPHAEL DIRKSZ. CAMPHUYSEN,RAPH. CAMPHUYSEN | RAPHAEL DIRKSZ. CAMPHUYSEN | Raph. Camphuysen | Raphael Camphuysen,4
GEERTGEN TOT ST.JANS,GEERTGEN TOT SINT JANS | GEERTGEN TOT ST.JANS | GEERTGEN VAN ST. JANS,4
Francesco Zaganelli ou da Cottignola,FRANCESCO ZAGANELLI DA COTIGNOLA | FRANCESCO ZAGANELLIDA COTIGNOLA | FRANCESCOZAGANELLI DA COTIGNOLA | Francesco Zaganelli ou da Cottignola,4
LE SASSOFERRATO,IL SASSAFERRATO | IL SASSOFERRATO | Il Sassoferrato | LE SASSOFERRATO,4
LE MAITRE DE LA LEGENDE DE SAINTE LUCIE,LE MAITRE DE LA LEGENDE DE LA MADELEINE | LE MAITRE DE LA LEGENDE DE SAINT BERNARDIN | LE MAITRE DE LA LEGENDE DE SAINTE LUCIE | LE MAITRE DE LAUTEL DE SAINT-BARTHELEMY,4
LUCCA BARBIERI,LUCCA BARBIERI,4
FREDERICK JOHANN VOLTZ,FREDERICK JOHANN VOLTZ | FREDERICKJOHANN VOLTZ,4
DOCTOR CARLO ANTONIO GRUE,DOCTOR CARLO ANTONIO GRUE,4
DONATO DI NICCOLO DI BETTO BARDI,DONATO DI NICCOLO DI BETTO BARDI,4
Conca Sebastiano,"CONCA (SEBASTIANO) | CONCA,SEBASTIANO | Conca Sebastiano",4
Esposito Gaetano,Esposito | Esposito Gaetano,4
DUCCIO DI BUONINSEGNA,DUCCIO DI BUONINSEGNA,4
P.SNAYERS,P.Napers | P.SNAYERS,4
POORTER,POORTER,4
SCHUPPEN,SCHUFFENECKER | SCHUHWEIN | SCHUPPEN,4
BOLTRAFFIO,BOLTRAFFIO,4
LIBERALE DA VERONA,LIBERALE DA VERONA | LIBERALE da VERONA,4
OGGIONNO,OGGIONNO,4
BICCI di LORENZO,BICCI DI LORENZO | BICCI di LORENZO,4
BASSANO LEANDRO,BASSANO GEROLAMO | BASSANO GIACOMO | BASSANO LEANDRO,4
CARPACCIO VITTORE,"CARPACCIO | CARPACCIO VICTOR | CARPACCIO VITTORE | CARPACCIO,VITTORE",4
LAZZARINI GREGORIO,LAZZARINI GREGORIO | Lazarini,4
JACOB E.ESSELENS,JACOB E.ESSELENS | JACOB ESSELENS | JACOB SCHIESEL | Jacob Esselens,4
LAZZAROBASTIANI,LAZZARO BALDI | LAZZARO BASTIANI | LAZZARO GRIMALDI | LAZZAROBASTIANI,4
J.Harris,J. Harris | J.HARRIS | J.Harris,4
J.JONES,J.JONES | J.Jones,4
A.RAMBALDI,A.RAMBALDI | A.RAMSAY,4
IL PARMIGIANO,IL PADOVANINO | IL PARMIGIANO,4
W.MULREADY,W.MULREADY,4
S.PROUT,S.PETRUOLO | S.PROUT,4
J.S.COTMAN,J.S. COTMAN | J.S.COTMAN,4
LEIGHTON (LORD),LEIGHTON (LORD),4
GORDIGIANI,"GORDIGIANI | GORDIGIANI, MICHELE",4
E.PENNY,E.PENNING | E.PENNY | E.Penning | E.Pennings,4
SIR P.P.RUBENS,SIR P.P. RUBENS | SIR P.P.RUBENS,4
RUMPLER FRANZ,ROESLER FRANZ | RUMPLER FRANZ,4
CIVETTA,CIVETTA | Civetta,4
MAZZOLINO DA FERRARA,MAZZOLINO DA FERRARA | Mazzolino da Ferrara,4
"Baalen, Hendrik van","BALEN (HENRY VAN) | BALEN,HENDRIK VAN | Baalen, Hendrik van",4
"THIELEN, JAN PHILIPS VAN","THIELEN (JEAN PHILIPPE VAN) | THIELEN, JAN PHILIPS VAN | THIELEN,JAN PHILIPS VAN",4
SCHIDONE BARTOLOMEO,SCHIDONE (BARTOLOMEO) | SCHIDONE BARTOLOMEO | SCHIDONE BARTOLOMMEO,4
Bensa,BENSA (F.) | BENSA (G.) | Bensa,4
BLOEMAERT(ABRAHAM),"BLOEMAERT(ABRAHAM) | BLOEMAERT(Abraham) | BLOEMAERT,ABRAHAM | Bloemaert, Abraham",4
BIBBIENA,BIBBIENA | Bibbiena A.,4
"Swaneveld, Herman van","SWANEVELDT (Hermann) | SWANEVELT HERMANN | Swaneveld, Herman van",4
SABATELLI,SABATELLI | SABATIER | SABATINI U.,4
CHAMPAIGNE PHILIPPE DE BRUXELLES,"CHAMPAIGNE (PHILIPFE DE) | CHAMPAIGNE (PHILIPPE DE) | CHAMPAIGNE PHILIPPE DE BRUXELLES | Champaigne, Philippe de",4
Magni Pietro,Magni Pietro | Mignard Pietro,4
AMADO R.,AMADO R.,4
BRUGO,BRUGGINK | BRUGNER | BRUGO | Brugner,4
BOCKLIN ARNOLD,BOCKLIN | BOCKLIN ARNOLD,4
CASTELLO BERNARDO,"CASTELLO BERNARDO | Castelli, Bernhard",4
Gemito,GEMITO | Gemito,4
Vaccaro,VACCARO ANDREA | Vaccaro,4
PALMEZZANO (MARCO),PALMEZZANO (MARCO) | PALMEZZANO MARCO | PALMEZZANO(MARCO),4
POURBUS (Francois),POURBUS (Francois) | POURBUS FRANCESCO | POURBUS FRANZ,4
SPADINI ARMANDO,SPADINI ARMANDO,4
EYCK,EYCK | Heyck,4
VOIRIOT,VOIRIOT | VOIRIOT (G.),4
SPIRIDON,PIRIDOR | SPIRIDON,4
VILLEVIELLE,VIEILLEVILLE | VILLEVIEILLE | VILLEVIELLE,4
J.F.BARBIERI dit le GUERCHIN,"BARBIERI, DIT LE GUERCHIN | BARBIERI,DIT LE GUERCHIN | BARBIERI,DITLE GUERCHIN | J.F.BARBIERI dit le GUERCHIN",4
LAPITO,LAPIRA | LAPITO,4
XAVIER DE COCK,XAVIER DE COCK | Xavier H.de Cock,4
FOUACE,FOUACE | FOUCHER,4
KLINGSTET,KLINGSTET | Klingel,4
W.de POORTER,DE POORTER | W.de POORTER | W.de Poorter,4
SORGH,SORGH,4
PALLIERE,PALLIERE | PALLIN | Palliere,4
QUESNEL,QUESNEL,4
FRANC-LAMY,FRANC-LAMY,4
BRACQUEMOND,BRACQUEMOND | BRACQUEMOND (Felix),4
PUJOS,PUJOS,4
HEYDEN (VAN DER),"HEYDEN (Jan van der) | HEYDEN (VAN DER) | HEYDEN (Van der) | HEYDEN, JAN VAN DER",4
THEOLON,THEOLON | THEOPHILE STEINLEN,4
ELIOT,ELIOT,4
GIRAN-MAX,GIRAN-MAX,4
VOGLER,VOGLER | Volker | Volver,4
D'HERVILLY,D'HERVILLY,4
DOES,DOES,4
GELEE DIT LE LORRAIN,GELEE DIT LE LORRAIN,4
DUVAL,A.Duval | DUVAL | H.Duval,4
FRANCK LE VIEUX,FRANCK LE VIEUX | FRANZ LE VIEUX | Franz Leux,4
BEECHEY (SIR WILLIAM),BEECHEY (SIR WILLIAM) | BEECHEY (Sir W.) | BEECHEY (Sir),4
GERARD(MUe MARGUERITE),GERARD (Attribue a Mlle MARGUERITE) | GERARD (Me MARGUERITE) | GERARD (MlIe MARGUERITE) | GERARD(MUe MARGUERITE),4
LE DUCQ,J.le Duc | LE DUCQ,4
TIEPOLO (JEAN-BAPTISTE),TIEPOLO (JEAN-BAPTISTE) | TIEPOLO (Jean-Baptiste),4
Japy,JAPY | Japy,4
GTORGIO BARBARELLI ditLE GIORGIONE,GTORGIO BARBARELLI dit LE GTORGIONE | GTORGIO BARBARELLI ditLE GIORGIONE,4
DELACROIX (FERDINAND-VICTOR-EUGENE),DELACROIX (FERDINAND-VICTOR-EUGENE) | DELACROTX (Ferdinand-Victor-Eugene),4
MARIE(Adrien),MARIE | MARIE (Adrien) | MARIE(Adrien),4
KEYSER (THOMAS DE),KEYSER (THOMAS DE) | KEYSER (Thomas de) | KEYSER(TH.DE),4
BELLANGE (Hippolyte),BELLANGE (Hippolyte) | BELLANGE (JoSEPH-LOUIS-HIPPOLYTE),4
BOUTIBONNE,BOULLONGNE | BOUTIBONNE | Boullongne,4
Nocret,NOCRET | Nocret,4
FONTAINE,FONTAINE | FONTAN | FONTANA,4
Mademoiselle Loir,MADEMOISELLE GERARD | Mademoiselle Loir,4
EISEN le Pere,EISEN (le pere) | EISEN LE PERE | EISEN le Pere,4
LEROY,LEROLLE | LEROY,4
GRYF,GRYF | GRYFF,4
FOURMOY,FOURMOY | Fourmois,4
PRIEUR,PRADIER | PRIEUR,4
GREGORIO SCHIAVONE,GREGORIO | GREGORIO MINO | GREGORIO SCHIAVONE,4
BOURGEOIS (URBAIN),BOURGEOIS (URBAIN),4
SHEE,SHEE | SHELLEY,4
STRY,STRADA | STRY,4
"COUTURE,THOMAS","COUTURE (THOMAS) | COUTURE,THOMAS",4
CROME (JOHN OLD),"CROME (JOHN OLD) | CROME (JOHN) | CROME JOHN) | CROME,JOHN",4
CLARY-BAROUX,CLARY-BAROUX | Clary-Barroux,4
DE LAVAL,DE LA VALLIERE | DE LA VILLEON | DE LAVAL,4
YON (Edmond),YON (EDMOND) | YON (Edmond),4
BOUILLAT,BOUILLAT | BROUILLET,4
VAYSON,VAYSON,4
WILLE le Fils,WILLE Fils | WILLE le Fils,4
"AELST,WILLEM VAN","AELST (WILLEM VAN) | AELST,WILLEM VAN",4
CLAESZ (PIETER),"CLAES PIETER | CLAESZ (PIETER) | CLAESZ, PIETER | CLAESZ,PIETER",4
DOU (GERARD),"DOU (GERARD) | DOU GERRIT | DOU, GERARD | DOU,GERARD",4
HEUSCH (WILLEM DE),"HEUSCH (GUILLAUME DE) | HEUSCH (WILLEM DE) | HEUSCH, WILLEM (GUILLAM) DE | HEUSCH,WILLEM (GUILLIAM) DE",4
Gegerfelt Wilhelm von,GEGERFELT (WILHELM DE) | Gegerfelt Wilhelm von,4
CARAN D'ACHE,CARAN D'ACHE,4
LEMAIRE (Madeleine),LEMAIRE (Madeleine) | LEMAIRE (Mme MADELEINE) | LEMAIRE(Madeleine),4
JULIARD,JULIARD | JULLIARD,4
DUCHATEL (FRANCOIS),"DUCHATEL | DUCHATEL (FRANCOIS) | DUCHATEL,FRANCOIS | Duchatel",4
ROTARI,ROTARI | Rottari,4
BONNET (LOUIS-MARIN),BONNET (LOUIS-MARIN) | BONNET (LoUIS) | BONNET (Louis Marin),4
PASQUIER,P.PASQUIER | PASQUIER,4
FUGER,FUGER,4
"CLODION (Claude-Michel,dit)","CLODION (CLAUDE-MICHEL, dit) | CLODION (CLAUDE-MICHEL,dit) | CLODION (CLAUDE-MICHEL,ditï¼ | CLODION (Claude-Michel,dit)",4
BALESTRIERI,BALESTRIERI | L.Balestrieri,4
HAMMAN (E.),"HAMMAN (E.) | HAMMAN, ED. J. C.",4
FALGUIERE,FALGUIERE,4
N. Cipriani,CIPRIANI | Cipriani | N. Cipriani,4
COLIN DE COTER,COLIIN DE COTER | COLIN DE COTER | Colijn de Coter,4
LACROIX DE MARSEILLE,LACROIX DE MARSEILLE | Lacroix de Marseille,4
JOHANNOT (TONY),JOHANNOT (TONY) | JOHANNOT (Tony),4
H. DOLDIER,H. DOLDIER | H. Dischler,4
CARRAND (L.),CARRAND (L.),4
DROOCHSLOOT (Joost-Cornelisz),"DROOCH-SLOOT,JOOST CORNELISZ | DROOCHSLOOT (Joost-Cornelisz) | DRooCH-SLooT (Joost Cornelisz) | Drooch-Sloot, Joost Cornelisz",4
PORCELLIS (Jan),"PORCELLIS (Jan) | PORCELLIS,JAN",4
VEEN (Dirck de),VEEN (Dirck de) | VEEN ou VENNE(Dirck de),4
NINI,NINI,4
BERCHERE (Narcisse),BERCHERE (Narcisse),4
BRAQUE (Georges),BOUCHE (Georges) | BRAQUE (Georges),4
Gilles DEMARTEAU,Gilles Antoine Demarteau | Gilles DEMARTEAU | Gilles Demarteau,4
Salomon de Bray,SALOMON DE BRAY | Salomon DE BRAY | Salomon de Bray,4
HERVIER (Adolphe),HERVIER (Adolphe) | HERVIER (Louis-Adolphe),4
Pedro de Moya,PEDRO DE MOYA | Pedro de MOYA | Pedro de Moya,4
"Wit, Jacob de","WIT (Jacob de) | WIT,JACOB DE | Wit, Jacob de",4
SCHEUERER JULIUS,"SCHEUERER JULIUS | SCHRADER, JULIUS | Scheuerer, Julius",4
Wagner-Hohenberg,Jos. Wagner-Hohenberg | Wagner-Hohenberg,4
"Weber, Paul","Weber | Weber, A. | Weber, Paul",4
Prof. W. Camphausen,Prof. W. Camphausen | Prof. w. Camphausen | Professor Wilhelm Camphausen,4
Cornelius Claes von Wieringen,CORNELIUS CLAES VAN WIERINGEN | CORNELIUS VAN ZWIETEN | Cornelis Claesz van Wieringen | Cornelius Claes von Wieringen,4
Salamo Gessner,Salamo Gessner | Salomon Gessner,4
Angelo Michael Colonna,Angelo Michael Colonna,4
Albert Glockendon,ALBERT GLOCKENDON | Albert Glockendon,4
JOSSE DE MOMPER,JOSSE DE MOMPER,4
HARMENSZ REMBRANDT VAN RYN,HARMENSZ REMBRANDT VAN RYN | Harmensz. van Ryn,4
GERRITSZ CAMPHUYSEN,GERRIT HUYSMAN | GERRITSZ CAMPHUYSEN | Gerritsz Camphuysen,4
H.W.SCHWEIKHARDT,H. W. Schweickhart | H.W.SCHWEICKHART | H.W.SCHWEIKHARDT,4
Johann Ludwig Ernst Morgenstern,Johann Ludwig Ernst Morgenstern,4
BAWOROWSKI,A.BAWOROWSKI | BAWOROWSKI | Baworowski,4
J.L.Budell,J.L. | J.L.Blok | J.L.Budell,4
Karl Paul Themistokles von Eckenbrecher,Carl Paul Themistokles von Eickenbrecher | Karl Paul Themistockles von Eckenbrecher | Karl Paul Themistokles von Eckenbrecher,4
CHRIST.WILH.ERNST DIETRICH (DIETRICY),CHRIST. WILHELM ERNST DIETRICH | CHRIST.WILH.ERNST DIETRICH | CHRIST.WILH.ERNST DIETRICH (DIETRICY) | CHRISTIAN WILH.E. DIETRICH,4
PIETER VAN LAER gen. BAMBOCCIO,PIETER DE LAAR gen.BAMBOCCIO | PIETER DE LAER genannt BOMBACCIO | PIETER VAN LAER gen. BAMBOCCIO,4
CASPAR PETRUSVERBRUGGEN,CASPAR PEETER VERBRUGGEN | CASPAR PETRUSVERBRUGGEN | CASPAR VERBRUGGEN | CASPER VERBRUGGEN,4
N. Strixner,N. Strixner | N.STRIXNER | N.Strixner,4
Luise Begas-Parmentier,LUISE BEGAS-PARMENTIER | Luise Begas-Parmentier,4
Hendrik Steenwijck d. J.,HENDRIK DE STEENWYCK D.J. | HENDRIK STEENWIJCK d. Ae. | Hendrik Steenwijck d. J.,4
Guido Hammer,Guido Hammer | Guido Hampe,4
G.van Bentum,G.van Bentum | G.van Multen,4
F.Kuithan,F.Kuhden | F.Kuithan | F.Kunzli,4
M.Loewe,M.Loewe | M.Loibel,4
"Terborgh, Gerard","TERBORCH,GERARD | Ter Borch, Gerard | Terborch, Gerard | Terborgh, Gerard",4
W.EMELE,W.EMELE | W.Emele,4
A.NORDGREN,A. Nordgreen | A.NORDGREN,4
G.Bodmer,G.BANDER | G.Bodmer | G.ODER,4
DOMENICO DI TOMMASO BIGORDI,"DOMENICO DI TOMMASO BIGORDI | Domenico di Tommaso Bigordi | Domenico di Tommaso Bigordi, gen. Ghirlandajo",4
S.Kirchmeier,A.Kirchner | E.Kirchner | S.Kirchmeier,4
K. Ittenbach,F. Ittenbach | Fr. Ittenbach | Fr.Ittenbach | K. Ittenbach,4
J. Chr. Dietzsch,J. CH. DIETZSCH | J. CHR. DIETZSCH | J. Chr. Dietzsch | J.C. Dietzsch,4
A.Ferrari,A.Ferrari | Ferrari | G.B.Ferrari | U. Ferrari,4
"Both, Jan","BOTH, JAN | Both, Jan | Both,Jan",4
"Mytens, Martin van","Mytens, Martin van",4
"VELDE,ESAIASVANDE","VELDE,ESAIASVAN DE | VELDE,ESAIASVANDE | Velde, Esaias van de",4
Moritz Oppenheim,MORITZ DANIEL OPPENHEIM | Moritz Daniel Oppenheim | Moritz Oppenheim,4
