inventario,dc.title,handle,manifest
BO0624_50361,"Catalogue de la collection Eugene Broerman. Tableaux anciens de tout premiere ordre, dessins et meubles anciens, tapis précieux ...: la vente publique en aura lieu ... le lundi 21 mars 1927 ...",https://historica.unibo.it/handle/20.500.14008/92702,https://historica.unibo.it/server/iiif/d473a6ec-9de8-4848-a0fe-f83ba43ab344/manifest
BO0624_88739,Sammlung C. Waltfried aus Kl. Dissnak (Lauenburg) und Beiträge aus Sammelbesitz: Möbel des norddeutschem Barock und Empire ... Gemälde alter und neuer Meister ... mit 15 Tafeln [Versteigerung ... den 13. November],https://historica.unibo.it/handle/20.500.14008/94665,https://historica.unibo.it/server/iiif/d4a46a73-b8e5-470f-b658-2ad7621e4db7/manifest
BO0624_88653,"Ölgemälde, Aquarelle und Handzeichnungen moderner Meister aus dem besitze eines suddeutschen kunstfreundes und aus andrem besitze. Auktion: München, 11 Juni 1927",https://historica.unibo.it/handle/20.500.14008/94589,https://historica.unibo.it/server/iiif/d4c01933-adeb-4067-98f0-0cc4c31cf557/manifest
BO0624_88215,Sammlung ausgewählter Werke des Münchener Landschfters August Seidel (geb. 1820 - gest. 1914) aus Münchener Privatbesitz: ... Versteigerung: ... den 29. Mai 1914,https://historica.unibo.it/handle/20.500.14008/94252,https://historica.unibo.it/server/iiif/d4c04217-1732-485b-9e41-ac54232d7c3f/manifest
BO0624_83824,"Catalogue des tableaux anciens oeuvres de Casanova, Chardin, Charles Coypel, Van Gorp, Lagrenée, Lemoine, Lépicié, etc., etc. panneaux décoratifs, dessus de portes objets d'art et d'ameublement ... provenant de la collection d'un amateur: samedi 16 décembre 1905",https://historica.unibo.it/handle/20.500.14008/93316,https://historica.unibo.it/server/iiif/d4d7dec2-472f-4083-8681-b6f307a54894/manifest
BO0624_88065,"Sammlung Carl Roettgen, Bonn: Werke der Holzplastik des 13. bis 17. Jahrhunderts, Mobiliar der Gotik und Renaissance, Kunstgewerbe [Versteigerung zu Köln unter Leitung von Peter Hanstein ... den 11., ... den 12. und den 13. Dezember 1912]",https://historica.unibo.it/handle/20.500.14008/94147,https://historica.unibo.it/server/iiif/d4de5445-e031-4120-887a-26415470cd52/manifest
BO0624_87530,"Katalog von Oegemälden erster neurer Meister Ed. Hildebrandt ... und von Antiken und modernen Kunstgegenständen. Dabei interessante Beiträge aus den Nachlassen des Herrn Stadtrath Löwe und der Frau Marie Niemann-Seebach ... Oeffentiliche Versteigerung ... den 14, December 1897 u. folg. Tage ... Rudolph Lepke's Kunst-Auctions-Haus",https://historica.unibo.it/handle/20.500.14008/93801,https://historica.unibo.it/server/iiif/d4e24d16-2719-45c1-9f18-61f7453d0049/manifest
BO0624_88767,"Sammlung v.B. Ölgemälde moderner Meister des 19. und 20. Jahrhunderts. Auktion: München, 23 April 1929",https://historica.unibo.it/handle/20.500.14008/94686,https://historica.unibo.it/server/iiif/d5004f1b-df7f-44c1-a984-c5e8ec91b4d1/manifest
BO0624_88607,"Sammlungen B. und I., Berlin: Antike Möbel Stil- und Prunkmobiliar: Gemälde alter und moderner Mesiter: Antiquitäten aller Art...: Porzellane",https://historica.unibo.it/handle/20.500.14008/94554,https://historica.unibo.it/server/iiif/d500bb21-f1ad-47af-80b2-a196f8ac86a1/manifest
BO0624_84216,"Catalogue des tableaux modernes, aquarelles & dessins par Baryne, Bonington, Corot, Daubigny, Daumier, Decamps, Delacroix, Diaz, J. Dupré ... bronzes de Barye, tableaux anciens ... dessins anciens ... Émaux et miniatures ... composant la collection L. de M ...: dont la vente aura lieu à Paris ... les lundi 16, mardi 17, mercredi 18 et jeudi 19 juin 1919 ...",https://historica.unibo.it/handle/20.500.14008/93597,https://historica.unibo.it/server/iiif/d508fb31-06ed-4897-b9a0-e50c405eab54/manifest
BO0624_87427,Katalog der reichhaltigen Sammlung von Kunstsachen und Antiquitäten sowie Einrichtungs-Gegenständen aus dem Nachlasse der Herrn August Vorhauer in Braunschweig ...Versteigerung zu Braunschweig den 5. October 1891 und die folgende Tage ... durch der Auctionator Bremer unter Leitung von J. M. Heberle (H. Lempertz' Söhne) aus Köln,https://historica.unibo.it/handle/20.500.14008/93739,https://historica.unibo.it/server/iiif/d5097d4e-6b55-497e-b74d-61702c02bd63/manifest
BO0624_88769,"Galerie eines altÖsterreichischen Sammlers Gemälde des XV.-XVIII. Jahrhunderts fünf Gemälde aus Hamburger Privatbesitz. Versteigerung: Berlin, 30 April 1929",https://historica.unibo.it/handle/20.500.14008/94688,https://historica.unibo.it/server/iiif/d511b92c-b6b0-43a9-a56f-7925c4467863/manifest
BO0624_87654,"Oelgemälde alter Meister des 16.-18. Jahrhunderts: Portraits dabei hervorrangende Werke von ... Sammlungen: R. Monarini, Florenz: G. Wagener, Lustin, Belgien: Depauw, Gent: sowie der Nachlass der verwittweten Frau Oberstleutenant von Ribbentropp, Charlottenburg welcher im Auftrage des Testaments-Vollstrecker ... versteigert wird ... Versteigerung ... den 24. Februar 1903, und folgenden Tag",https://historica.unibo.it/handle/20.500.14008/93867,https://historica.unibo.it/server/iiif/d54591c8-c333-46b3-81a2-f129182376c0/manifest
BO0624_88655,"Gläser-Sammlung eines Württemberger Sammlers, Gemälde aus dem Nachlass von Professor Fr. v. Keller, Stuttgart, Sammlung alter Meister, Stiche und Antiquitäten von Harald von Samson, Himmelstjerna-Tübingen, Stoffe, Ostasiatica, Teppiche, Möbel usw. Versteigerung: Stuttgart, 13.-15. September 1927",https://historica.unibo.it/handle/20.500.14008/94591,https://historica.unibo.it/server/iiif/d55e019c-52c9-442c-b675-0712a1e73717/manifest
BO0624_84210,"Catalogue de tableaux anciens et modernes, dessins, aquarelles, pastels, gouaches ... objets d'art et d'ameublement ... tapisseries ...: la vente après décès de M.me la Duchesse de Trévise aura lieu à Paris ... le lundi 7 mai 1917 ...",https://historica.unibo.it/handle/20.500.14008/93591,https://historica.unibo.it/server/iiif/d57b09d1-ce56-47b7-a9b8-033de14fc9c2/manifest
BO0624_88687,"Keramik, Silber, Zinn, Möbel, Plastik, Gemälde alter Meister vorwiegend aus deutschem und ausländischem Privatbesitz. Versteigerung: München, 17-18 Jan. 1928",https://historica.unibo.it/handle/20.500.14008/94617,https://historica.unibo.it/server/iiif/d57b5d27-9eb7-4eee-b0b5-2da4fb775062/manifest
BO0624_87487,Katalog der ausgewählten und reichhaltigen Gemälde-Sammlungen der Herren Mathias Nelles zu Köln a. Rh. und Paul Henckels zu Solingen nebst kleineren Nächlassen ... Versteigerung zu Köln den 16. bis 18. December 1895 durch J. M. Heberle (H. Lempertz' Söhne),https://historica.unibo.it/handle/20.500.14008/93774,https://historica.unibo.it/server/iiif/d5bfcce3-d8cc-4a4f-abcb-4383766c6ad4/manifest
BO0624_88522,Gemälde alter Meister aus der Sammlung des Freiherrn Adolph von Holzhausen Frankfurt a. M. und Museumbesitz: die Antiquitätensammlung eines bekannten süddeutschen Sammlers ... mit 20 Tafeln Abbildungen [Versteigerung ... 24. April 1923 ... 25. April 1923],https://historica.unibo.it/handle/20.500.14008/94496,https://historica.unibo.it/server/iiif/d614bd2b-cc14-4082-aa0d-9c328fc4aab6/manifest
BO0624_84185,"Catalogue des tableaux anciens & modernes ... oeuvres de Barye, objets d'art et d'ameublement, céramique, ... tapisserie anciennes dépendant de la successione de M. Ch. Levesque ...: la vente aura lieu à Paris ... les vendredi 27 et samedi 18 mars 1914 ...",https://historica.unibo.it/handle/20.500.14008/93570,https://historica.unibo.it/server/iiif/d6334d95-d209-4cd0-b388-f08a761e8239/manifest
BO0624_84045,"Catalogue d'un important mobilier artistique ancien et moderne tableaux anciens par Danloux, P. Mignard, B. Monnoyer, Panini, L. Tocqué, Wertmuller, etc. ...: mardi 25, mercredi 26 avril ... jeudi 27 avril 1911",https://historica.unibo.it/handle/20.500.14008/93460,https://historica.unibo.it/server/iiif/d63aa4eb-9b82-423c-8d12-7380872ecc99/manifest
BO0624_84101,"Catalogue des objets d'art et d'ameublement anciens & modernes, tableaux dessins, gravures, sculptures ...: le lundi 29 avril 1912",https://historica.unibo.it/handle/20.500.14008/93506,https://historica.unibo.it/server/iiif/d643a79e-a443-479f-98c9-3ff76e2788ae/manifest
BO0624_88720,"Kunstgegenstande aus auslandischem Privatbesitz, aus Berliner und Frankfurter Privatbesitz, aus dem Nachlass des Herrn Carl von Hollitscher: Versteigerung: Mittwoch, den 23. Mai 1928",https://historica.unibo.it/handle/20.500.14008/94647,https://historica.unibo.it/server/iiif/d66c62cb-cac1-4e36-9874-11eac45c3fe9/manifest
BO0624_87672,"Catalog einer Sammlung von vertvollen Gemälden alter und moderner Meister, sowie Handzeichnungen Künstlerischer Nachlass (Kaulbach-Museum zu München) von Wilhelm von Kaulbach. Versteigerung zu München ... den 24. November unter Leitung des herrn Carl Maurer gerichtlich verpflichteter Kunstexpert in München",https://historica.unibo.it/handle/20.500.14008/93878,https://historica.unibo.it/server/iiif/d6746fef-e4d6-4851-ad33-a5f950363169/manifest
BO0624_83784,"Catalogue des tapisseries anciennes des 17. et 18. siècles, bordures en ancienne tapisserie, tapisseries au point, étoffes anciennes ... dépendant de la succession de M. Achille Leclercq ...: 2, 3 et 4 mai 1905",https://historica.unibo.it/handle/20.500.14008/93290,https://historica.unibo.it/server/iiif/d67baf92-7459-48a1-8479-9b83e34f59b5/manifest
BO0624_87659,"Gemälde alter Meister: Pastelle Aquarelle Zeichnungen: Miniaturen: Gerahmte Kupferstiche und Lithographien: am zweiten Auktionstage ... Sammlung der Frau Lucie Veryken, Amsterdam und Bilder-Nachlass des Herrn Freiherrn Leo v. Lauer-Münchhofen, Berlin ... Öffentliche Versteigerung ... den 31. März und ... den 1. April 1903",https://historica.unibo.it/handle/20.500.14008/93869,https://historica.unibo.it/server/iiif/d67d8963-8892-4a83-b224-daf23aeea1d5/manifest
BO0624_88228,Städteansichten. Historische Szenen. Schlachtenbilder. Volks- und Heerestrachten. Tassen. Berlin. Alt-Weimar (Goethe und sein Kreis). Deutsche Kunst. Deutsche Kupferstiche etc.: Versteigerung ... 27. September ... 28. September 1915,https://historica.unibo.it/handle/20.500.14008/94261,https://historica.unibo.it/server/iiif/d67ea380-94cb-4c28-92f6-436a5ea62f0c/manifest
BO0624_88165,"Verzeichnis über die Sammlung des seel. Herrn Julius Reis [gestorben] in Frankfurt a. M. bestehend aus Gemälden meist moderner Meister, Miniaturen ... in Frankfurt a. M. ... den 2. bis 4. Dezember 1913 ...",https://historica.unibo.it/handle/20.500.14008/94223,https://historica.unibo.it/server/iiif/d695ee21-2972-4f1b-9488-2e154e28a0f6/manifest
BO0624_88146,"Gemäldesammlung prof. Albert Schmidt, München: ferner Gemälde aus den Nachlässen prof. Franz Skarbina, Berlin, mitglied des Senats der Königl. Akademie der Künste, Kunstmaler F. Pernat, München, etc., etc. [Auktion in München in der Galerie Helbing ... den 18. Oktober 1913]",https://historica.unibo.it/handle/20.500.14008/94210,https://historica.unibo.it/server/iiif/d6be8d27-5b73-4ab2-8db2-6e33cfc35f88/manifest
BO0624_88726,"Ölgemälde, Aquarelle und Handzeichnungen moderner Meister aus ausländischem und mitteldeutschem Besitze, sowie dem Nachlass eines Münchener Sammlers. Auktion: München, 20 september 1928",https://historica.unibo.it/handle/20.500.14008/94653,https://historica.unibo.it/server/iiif/d6df9007-cc45-4e91-8db8-85c4d8455a09/manifest
BO0624_87685,"Versteigerung von Ölgemälden alter Meister Gobelins 16.-18. Jahrh. und Antiquitäten etc.: Kunst-Abteilung des Öffentlichen und Städtischen behörden, Berlin C.",https://historica.unibo.it/handle/20.500.14008/93887,https://historica.unibo.it/server/iiif/d6f84021-84e0-4890-8a0f-b4245025a996/manifest
BO0624_84275,"Collection Lehmann. Vol. 1: Catalogue des objets d'art et d'ameublement, faiences, porcelaines, objets variés, sculptures par Couston, Rosset, Pajou, Clodin, Marion, etc...: jeudi 4 et vendredi 5 Juin 1925",https://historica.unibo.it/handle/20.500.14008/93646,https://historica.unibo.it/server/iiif/d7023426-699a-4f72-bbee-0aa5b94138a2/manifest
BO0624_84179,"Catalogue des objets d'art et d'ameublement, porcelaines de Chine, porcelaines de Sèvres, de Saxe, etc., boites et miniatures ... tableaux anciens par Corneille de Lyon, L. Cranach, H. Goltzius ... provenant de la liquidation de l'ancienne Société Seligmann ...: à Paris ... les lundi 9, mardi 10. mercredi 11 et jeudi 12 mars 1914 ...",https://historica.unibo.it/handle/20.500.14008/93566,https://historica.unibo.it/server/iiif/d7432788-b04a-4bf2-ac74-2fdaeb8e5b7f/manifest
BO0624_83655,Collection de M. le comte Armand Doria: T. 2: Catalogue des aquarelles & pastels par Barye ...: lundi 8 et mardi 9 mai 1899,https://historica.unibo.it/handle/20.500.14008/93244,https://historica.unibo.it/server/iiif/d75bb244-fa47-4b57-b306-05b91744886d/manifest
BO0624_87482,Katalog der reichhaltigen und ausgewählten Kunst-Sammlung des Museums Christian Hammer in Stockholm. Serie 6. (Schluss der Kunst-Sammlung.) ... Das Antiken-Cabinet. Versteigerung zu Köln den 28. Oktober bis 7. November 1895 durch J. M. Heberle (H. Lempertz' Söhne),https://historica.unibo.it/handle/20.500.14008/93771,https://historica.unibo.it/server/iiif/d808669c-a258-4759-bc8a-d67cf7f5da5d/manifest
BO0624_88787,"Die Sammlung Dr. Eduard Simon, Berlin: 1. Erster Band: Gemälde und Plastik",https://historica.unibo.it/handle/20.500.14008/94706,https://historica.unibo.it/server/iiif/d823f025-d1e5-4b33-bb0f-0287840b9766/manifest
BO0624_84073,Catalogue de deux importants tableaux par François Boucher et d'une tableau par David Teniers: samedi 2 décembre 1911,https://historica.unibo.it/handle/20.500.14008/93485,https://historica.unibo.it/server/iiif/d847e6a4-ee5a-4b8a-a8fc-e3a7a6ce66ec/manifest
BO0624_87804,"Einige Gemälde alter Meister aus verschiedenem Besitz, welche im Anschlü an die Kollektion moderner Bilder: zur Versteigerung...den 26. Juni 1907",https://historica.unibo.it/handle/20.500.14008/93976,https://historica.unibo.it/server/iiif/d8b2357c-18ff-4ada-a9a2-61a42eae241e/manifest
BO0624_87868,"Katalog Gemälde älterer und neuzeitiger Meister aus verschiedenem Besitze: Versteigerung zu Köln a. Rh., Montag den 21. u. Dienstag den 22 Dezember 1908",https://historica.unibo.it/handle/20.500.14008/94031,https://historica.unibo.it/server/iiif/d900b686-4915-4951-aeab-4df3e63a35cc/manifest
BO0624_88048,Sammlung Professor Otto Seitz [gestorben] München: Antiquitäten besonders Arbeiten der Gotik und Renaissance ... [Auktion in der Galerie Helbing in München ... den 4. November 1912 und folgende Tage],https://historica.unibo.it/handle/20.500.14008/94136,https://historica.unibo.it/server/iiif/d908cd85-47cf-45ff-9d7c-65f7be2e6d87/manifest
BO0624_81836,"Catalogo n. 124: Prima parte della collezione di quadri antichi e moderni del signor A.G. Bianchi di Milano, aggiunta una raccolta di mobili, quadri ed oggetti d'arte appartenenti a un patrizio fiorentino. Vendita all'incanto dal 22 al 27 ottobre 1917",https://historica.unibo.it/handle/20.500.14008/92870,https://historica.unibo.it/server/iiif/d9187e6d-b472-4746-984f-dc56a9adac6f/manifest
BO0624_88595,Gemälde und Handzeichnungen alter Meister,https://historica.unibo.it/handle/20.500.14008/94545,https://historica.unibo.it/server/iiif/d9767321-4bcb-43c9-a63b-f9f1d256073f/manifest
BO0624_87972,"Verzeichnis der Gemälde älterer und moderner Meister Antiquitäten und Kunstsachen in Silber, Bronze, Elfenbein, Keramik, Glas, Kristall, Zinn, Möbel, Kunstblätter u. a. aus hiesigem und auswärtigem Privatbesitz: Versteigerung, Dienstag und Mittwoch, den 10. und 11. Oktober 1911 Frankfurt am Main",https://historica.unibo.it/handle/20.500.14008/94091,https://historica.unibo.it/server/iiif/d9897e5c-ea11-4d9e-aa84-439534ab867c/manifest
BO0624_83674,"Catalogue des tableaux anciens de premier ordre par F. Boucher, A. Durer ... formant la collection de M. S. ...: jeudi 14 juin 1900",https://historica.unibo.it/handle/20.500.14008/93259,https://historica.unibo.it/server/iiif/d992ea8f-6f50-4053-8f71-0a6507563b23/manifest
BO0624_88012,"Ölgemälde moderner Meister aus dem Besitze des Herrn E. Czermak, München sowie aus anderem Privatbesitze: Auktion in München in der Galerie Helbing ... den 20. März 1912",https://historica.unibo.it/handle/20.500.14008/94113,https://historica.unibo.it/server/iiif/d9d54cca-1320-4e16-a6ff-3dec0ff1b812/manifest
BO0624_83978,"Catalogue des tableaux anciens et modernes par Backhuisen, Bonaventure de Bar ... dessins, pastels: Hotel Drouot, le mercredi 2 juin 1909",https://historica.unibo.it/handle/20.500.14008/93420,https://historica.unibo.it/server/iiif/da348061-033d-499d-b13c-7410ec91e3de/manifest
BO0624_84235,"Catalogue des tableaux anciens et modernes, dessins, gravures par Bastien-Lepage, Ch. Jacque, E. Lansyer, Ch. Lapostolet ... objets d'art et d'ameublement du 18. siècle & autres ... composant la collection de M. Eug. Richtenberger ...: la première vente ... aura lieu ... les mardi 19 et mercredi 20 avril 1921 ...",https://historica.unibo.it/handle/20.500.14008/93614,https://historica.unibo.it/server/iiif/da7b6d0a-c923-4a2d-ab6d-6f0e70bc4ac1/manifest
BO0624_87505,Verzeichniss von Antiquitäten und Kunst-Gegenständen sowie Gemälden alter Meister aus verschiedenen Nachlässen und Privatbesitz: Versteigerung zu Köln ... den 8. un 9. October 1896 durch das Erste Kölner Antiquitäten- und Kunst-Auctions-Haus Carl Offermann & Co,https://historica.unibo.it/handle/20.500.14008/93789,https://historica.unibo.it/server/iiif/da7bc168-f01c-4975-99f3-b7311867e6de/manifest
BO0624_87473,"Katalog der reichhaltigen Gemälde-Sammlung aus dem Nachlasse der Frau Wwe Hofrath Dr. Ewich zu Köln, und kleinere Nachlasse. Ausgewählte Gemälde älterer und neuerer Meister. Versteigerung zu Köln am 4. un 5. März 1895 durch J. M. Heberle (H. Lempertz' Söhne)",https://historica.unibo.it/handle/20.500.14008/93766,https://historica.unibo.it/server/iiif/da87cb81-7159-4976-a81e-e5526b354789/manifest
BO0624_51201,"Valuable paintings, fabrics, antique furniture & Objets d'art ... the property of Marchese Ugo Pietro Spinola of New York & Rome [3 may 1928]",https://historica.unibo.it/handle/20.500.14008/92710,https://historica.unibo.it/server/iiif/dab6d627-a740-48db-8ff7-73128b846b8e/manifest
BO0624_88080,"Verzeichnis über Gemälde älterer und moderner Meister alte Holzskulpturen, Antiquitäten u.a. aus dem Besitz einer süddeutschen Sammlerin. Kunstgegenstände afrikanische und asiatische Waffen etc. aus hiesigem und auswärtigem Privatbesitz: Versteigerung ... den 11., 12. und 13. Februar 1913 ... in Frankfurt am Main ...",https://historica.unibo.it/handle/20.500.14008/94157,https://historica.unibo.it/server/iiif/db491e36-2460-4096-b6c8-234f751d38a5/manifest
BO0624_87400,"Katalog der Gemälde Sammlung des hern Carl Pagenstecher in Elberfeld: Gemälde niederländischer, italienischer und deutscher Meister des XV.bis XVIII. Jahrunderts. Moderne Bilder.: versteigerung zu Köln den 28. und 29. Mai 1889",https://historica.unibo.it/handle/20.500.14008/93718,https://historica.unibo.it/server/iiif/db50cc69-9f69-49a7-8f99-132ed212eebb/manifest
BO0624_88134,"Verzeichnis über Gemälde älterer und moderner Meister: Kunstblätter, Antiquitäten, Kunstgegenstände u. Teppiche welche wegen Verlegung meines ganzen Geschäftes ... im Auftrage der Besitzer verkauft werden sollen: Versteigerung in Frankfurt am Main ... den 9. und 10. September 1913 ...",https://historica.unibo.it/handle/20.500.14008/94199,https://historica.unibo.it/server/iiif/db56bb1d-c7dd-4f6e-b5ba-2e5177e6e274/manifest
BO0624_83820,"Catalogue des tableaux anciens et modernes, pastels, aquarelles, dessins, oeuvres remarquables de Chardin ... objets d'art et d'ameublement ... composant la collection de M. E. Cronier: lundi 4 et mardi 5 décembre 1905",https://historica.unibo.it/handle/20.500.14008/93314,https://historica.unibo.it/server/iiif/db5f39b3-98b8-4174-9473-0edd614ddf78/manifest
BO0624_88275,"Ölgemälde Moderner Meister: Galerie Oscar Hermes, München: auktion in München in der Galerie Helbing, Dienstag, den 27. Februar 1917",https://historica.unibo.it/handle/20.500.14008/94301,https://historica.unibo.it/server/iiif/dba163c9-033c-44f6-92c6-aa9832c6253b/manifest
BO0624_50074,"Catalogue d'importants tableaux anciens et de dessins composant la collection Grimaldi De Cadix, la collection de feu M.-C.M.C. Obreen et dépendant de quelques autres provenances ...: la vente aura lieu a Amsterdam les mercredi 4 et jeudi 5 décembre 1912 ... dans la salle de vente Doelenstraat ...",https://historica.unibo.it/handle/20.500.14008/92700,https://historica.unibo.it/server/iiif/dc56172f-b780-4e1b-9f57-223a863fade0/manifest
BO0624_84174,"Catalogue des objets d'art et d'ameublement principalement du 18. siècle, céramique ... dont la vente aux enchères publiques aura lieu ... le lundi 15 décembre 1913",https://historica.unibo.it/handle/20.500.14008/93561,https://historica.unibo.it/server/iiif/dc760602-562b-4f09-9e2e-24c084d19cfa/manifest
BO0624_83689,"Catalogue des tableaux anciens et modernes: aquarelles, dessins, pastels, oeuvres de: Boilly, Boucher, Ph. de Campaigne, Clouet, Fragonard, Greuze, Largillière, Mignard, Proud'hon, Van Dael, J. Ruysdael, Van Spaendonck, Teniers ...: objets de curiosité et d'ameublement du 18. siècle ... composant la collection de M. Eugène Féral: lundi 22 ... mercredi 24 avril 1901",https://historica.unibo.it/handle/20.500.14008/93267,https://historica.unibo.it/server/iiif/dc7ba77c-e10c-4b0b-b405-f3c7a1e27500/manifest
BO0624_87727,"Gemälde alter Meister: Pastelle Aquarelle Zeichnungen: Sammlung aus dem Nachlasse der Fürstin Argyropoulos, Athen (No. 1-55): Ferner eine aus 74 Bildern bestehende Süddeutsche Privatsammlung etc.: Mit 17 Abbildungen ... Versteigerung ... den 16. Mai 1905",https://historica.unibo.it/handle/20.500.14008/93918,https://historica.unibo.it/server/iiif/dc801d89-d138-4c28-92bd-99804a247eec/manifest
BO0624_83730,"Catalogue des objets d'art et d'ameublement des XVII et XVIII siècles, faiences et porcelaines ... gravures ... dessins ... tableaux ...: à Paris, Hotel Drouot ... le mardi 23 février 1904 ...",https://historica.unibo.it/handle/20.500.14008/92820,https://historica.unibo.it/server/iiif/dc8a498d-6c4c-42e1-9c3f-06b372abe843/manifest
BO0624_87496,"Katalog einer reichhaltigen Kunstsammlung aus dem Besitze des Herrn C. Schönlin in München, aus dem Nachlasse des 1894+ Tiermalers und Galeriedirektors in Mannheim Herrn C. Roux sowie aus anderem Nachlasse und Besitze ... Versteigerung zu München ... den 1. Juni und die volgende Tage ... unter Leitung des Kunsthändlers Hugo Helbing in München",https://historica.unibo.it/handle/20.500.14008/93781,https://historica.unibo.it/server/iiif/dc9b91f9-4aff-49f5-a8b9-fb5070930fd1/manifest
BO0624_41646,"Katalog des kunstlerischen Nachlasses des am 14. April 1894 zu Berlin verstorbenen Herrn Prof. Chr. L. Bokelmann Gemalde und Handzeichnungen, Nebst einem Anhang von Zeichnungen des Herrn Prof. Wilh. von Kaulbach, Munchen aus dessen directem Nachlasse: Versteigerung zu Berlin im Architektenhause Wilhelmstrasse 94-95 den 25. Mai 1895, Vormittags 10 Uhr durch J. M. Heberle (H. Lempertz' Sohne)",https://historica.unibo.it/handle/20.500.14008/92513,https://historica.unibo.it/server/iiif/dc9d74bf-74dd-4b87-b625-0df139c7392c/manifest
BO0624_81883,Vendita Pasini: le antichità,https://historica.unibo.it/handle/20.500.14008/92944,https://historica.unibo.it/server/iiif/dcc75010-b7c3-48fc-9fc5-033bffaf6dc5/manifest
BO0624_81768,Illustrazioni della vendita degli oggetti d'arte antica appartenuti al fu Conte Rocchi Camerata di Ancona ... Essendo i Camerata congiunti ed eredi di S.A. Imperiale la principessa Elisa Bonaparte Baciocchi ... gran parte degli oggetti ... provengono da detta eredità: La vendita avrà luogo in Roma dal 28 febbraio al 13 marzo 1907,https://historica.unibo.it/handle/20.500.14008/92745,https://historica.unibo.it/server/iiif/dcd744e6-8b1b-4bd0-8969-12abfb17bb08/manifest
BO0624_88516,Ölgemälde und handzeichnungen modern meister aus süddeutschem privatbesitze und aus anderm besitze. Auktion in München ... 21-22 Februar 1923,https://historica.unibo.it/handle/20.500.14008/94491,https://historica.unibo.it/server/iiif/dce39f9b-d4e2-4dcb-8eee-f6164d97c2c2/manifest
BO0624_88722,"Ölgemälde, Aquarelle und Handzeichnungen moderner Meister, aus rheinischem und süddeutschem Besitz. Auktion: München, 5 Juni 1928",https://historica.unibo.it/handle/20.500.14008/94649,https://historica.unibo.it/server/iiif/dd1773b6-72c0-4d60-bb26-d30661affda1/manifest
BO0624_84128,"Catalogue des objets d'art et d'ameublement anciens, faiences et porcelaines, bois sculptées et vernis, bois de placage ... le tout appartenant a M. Eugène de C. et dont la vente aura lieu Hotel Drouot, salle n. 1 les jeudi 5 et vendredi 6 décembre 1912",https://historica.unibo.it/handle/20.500.14008/93531,https://historica.unibo.it/server/iiif/dd1c3161-522b-407d-8550-e53387398736/manifest
BO0624_84200,"Catalogue des objets d'art anciens, faïences et porcelaines anciennes, tableaux, gravures, dessins, miniatures, objets de vitrine, sièges et meubles anciens: dont la vente aura lieu à Paris ... le vendredi 29 mai 1914 ...",https://historica.unibo.it/handle/20.500.14008/93582,https://historica.unibo.it/server/iiif/dd2e5a77-f13a-4aba-a57f-56fab91d3b46/manifest
BO0624_4868,Catalogo della vendita della collezione del cav. Salvatore Arbib ...: dal giorno 18 al 25 maggio 1908 nell'antico Palazzo Berlendis oggi Arbib,https://historica.unibo.it/handle/20.500.14008/92693,https://historica.unibo.it/server/iiif/dd4b3607-10b4-4382-8424-e4b144b2949c/manifest
BO0624_88749,"Sammlung Dr. Paul v. Ostermann, Darmstadt-München: Teil II ; Europäische Fayencen und Porzellane, ostasiatische Keramik, Möbel, alte Gemälde, im Anhang: alte Gemälde aus Hamburger Privatbesitz. Versteigerung: München, 18 Dezember 1928",https://historica.unibo.it/handle/20.500.14008/94671,https://historica.unibo.it/server/iiif/dd4d7010-ee95-485e-979c-3eb38ae1ff22/manifest
BO0624_88453,"Möbel Antiquitäten Gemälde älterer und neuerer Meister aus verschiedenem rheinischen Privatbesitz: mit 12 Lichtdrucktafeln ...: Versteigerung ... den 9. ..., den. 10., ... den 11., ... den 13. Dezember 1920",https://historica.unibo.it/handle/20.500.14008/94433,https://historica.unibo.it/server/iiif/dd5aae81-c137-456a-9ac1-b7b621c08176/manifest
BO0624_84259,"Liquidation des biens Simon Rosenau fils: tapisseries anciennes ... porcelaines anciennes ... bronzes ... sièges ... ameublement de salon ... dont la vente ... aura lieu à Paris ... les 15, 16 et 17 mai 1922 ...",https://historica.unibo.it/handle/20.500.14008/93633,https://historica.unibo.it/server/iiif/dd9fe06c-3e19-4a82-ba92-6e7d404ccbdf/manifest
BO0624_66074,"Catalogue of old English & French furniture, objects of art & porcelain, the property of the Rt. Hon. Lord Brownlow, and removed from Belton House, Grantham: fine Chinese porcelain and old Brussels tapestry ...: thursday, march 14, 1929",https://historica.unibo.it/handle/20.500.14008/93195,https://historica.unibo.it/server/iiif/dda2e35d-42c5-4948-a967-b7dfb54d3917/manifest
BO0624_87467,"Katalog der reichhaltigen und ausgewählten Kunst-Sammlung des Museums Christian Hammer in Stockholm, Serie 5, Töpfereien, Fayencen ... Versteigerung zu Köln den 8. bis 12. October 1894 durch J. M. Heberle (H. Lempertz' Sönhe)",https://historica.unibo.it/handle/20.500.14008/93762,https://historica.unibo.it/server/iiif/ddcf8693-3fd6-4460-ad43-61f74748bc71/manifest
BO0624_66051,"Catalogue of the collection of highly important pictures by old masters of sir William Neville Abdy ...: Friday, May 5, 1911",https://historica.unibo.it/handle/20.500.14008/93173,https://historica.unibo.it/server/iiif/ddcfbed5-b11f-4513-95ff-aa5d7e7efbfc/manifest
